geneID	geneName
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6628.t1	MLRP2_ACRMI
g6629.t1	TTC28_HUMAN
g6632.t1	KIF17_MOUSE
g6632.t1	KIF17_MOUSE
g6634.t1	DHB14_BOVIN
g6635.t1	DHB14_BOVIN
g6636.t1	ZN112_MOUSE
g6636.t1	ZN112_MOUSE
g6636.t1	ZN112_MOUSE
g6636.t1	ZN112_MOUSE
g6636.t1	ZN112_MOUSE
g6636.t1	ZN112_MOUSE
g6636.t1	ZN112_MOUSE
g6638.t1	LOXH1_MOUSE
g6638.t1	LOXH1_MOUSE
g6638.t1	LOXH1_MOUSE
g6638.t1	LOXH1_MOUSE
g6638.t1	LOXH1_MOUSE
g6638.t1	LOXH1_MOUSE
g6638.t1	LOXH1_MOUSE
g6638.t1	LOXH1_MOUSE
g6638.t1	LOXH1_MOUSE
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6639.t1	LOXH1_HUMAN
g6642.t1	NUP62_HUMAN
g6645.t1	INT11_CHICK
g6646.t1	DSRAD_HUMAN
g6646.t2	DSRAD_RAT
g6646.t2	DSRAD_RAT
g6647.t1	WDR76_XENLA
g6647.t2	WDR76_XENLA
g6649.t1	VINC_DROME
g6649.t1	VINC_DROME
g6651.t1	INT12_MACFA
g6653.t1	PPAC_CHICK
g6653.t2	PPAC_PIG
g6653.t3	PPAC_CHICK
g6654.t1	LIX1L_MOUSE
g6658.t1	DCAF7_MOUSE
g6659.t1	LYS3_CRAVI
g6660.t1	ZNF71_HUMAN
g6660.t1	ZNF71_HUMAN
g6660.t1	ZNF71_HUMAN
g6662.t1	ZN345_HUMAN
g6662.t1	ZN345_HUMAN
g6662.t1	ZN345_HUMAN
g6664.t1	SF3A1_BOVIN
g6664.t1	SF3A1_BOVIN
g6664.t1	SF3A1_BOVIN
g6666.t1	NUP35_DANRE
g6667.t1	ZCC17_HUMAN
g6667.t2	ZCC17_HUMAN
g6669.t1	PLSL_MOUSE
g6670.t1	SACS_MOUSE
g6670.t1	SACS_MOUSE
g6670.t1	SACS_MOUSE
g6671.t1	SACS_MOUSE
g6671.t1	SACS_MOUSE
g6671.t1	SACS_MOUSE
g6673.t1	JMJD6_DANRE
g6680.t1	DYHC_ONCMY
g6680.t1	DYHC_ONCMY
g6680.t1	DYHC_ONCMY
g6682.t1	TLL1_MOUSE
g6692.t1	YLAT1_MOUSE
g6693.t1	ANPRA_MOUSE
g6701.t1	SF3A2_HUMAN
g6702.t1	GTPB6_XENLA
g6703.t1	GTPB6_XENLA
g6704.t1	RUND1_HUMAN
g6713.t1	TBB4_XENLA
g6714.t1	TBB4_XENLA
g6715.t1	INO1A_XENLA
g6719.t1	KLHL6_HUMAN
g6720.t1	DMBT1_HUMAN
g6720.t1	DMBT1_HUMAN
g6720.t1	DMBT1_HUMAN
g6720.t1	DMBT1_HUMAN
g6720.t1	DMBT1_HUMAN
g6720.t1	DMBT1_HUMAN
g6720.t1	DMBT1_HUMAN
g6721.t1	GR101_LYMST
g6723.t1	NVD_DANRE
g6725.t1	PAE5_ARATH
g6726.t1	PAE5_ARATH
g6729.t1	TECT3_MACFA
g6731.t1	FOXN4_MOUSE
g6733.t1	ZN479_HUMAN
g6734.t1	ZN208_HUMAN
g6734.t1	ZN208_HUMAN
g6734.t1	ZN208_HUMAN
g6734.t1	ZN208_HUMAN
g6734.t1	ZN208_HUMAN
g6734.t1	ZN208_HUMAN
g6734.t1	ZN208_HUMAN
g6734.t1	ZN208_HUMAN
g6734.t1	ZN208_HUMAN
g6735.t1	HACL2_DANRE
g6739.t1	ZN566_PANTR
g6740.t1	ZN132_HUMAN
g6740.t1	ZN132_HUMAN
g6740.t1	ZN132_HUMAN
g6740.t1	ZN132_HUMAN
g6740.t1	ZN132_HUMAN
g6740.t1	ZN132_HUMAN
g6740.t1	ZN132_HUMAN
g6741.t1	MPEG1_PONAB
g6742.t1	NU160_MOUSE
g6765.t1	LAT2_RAT
g6768.t1	DPYS_RAT
g6768.t2	DPYS_RAT
g6769.t1	RT21_MOUSE
g6771.t1	GR101_LYMST
g6771.t2	LRC15_RAT
g6772.t1	PCFT_XENLA
g6775.t1	OSB11_HUMAN
g6776.t1	CRKL_MOUSE
g6777.t1	FBX30_RAT
g6777.t1	FBX30_RAT
g6777.t1	FBX30_RAT
g6778.t1	RFX4_HUMAN
g6778.t2	RFX4_HUMAN
g6782.t1	RFX4_HUMAN
g6813.t1	H1E_STRPU
g6814.t1	H1E_STRPU
g6815.t1	H1E_STRPU
g6816.t1	H1E_STRPU
g6819.t1	PAXI1_HUMAN
g6819.t1	PAXI1_HUMAN
g6820.t1	UBE2T_HUMAN
g6821.t1	RPC2_HUMAN
g6822.t1	MPRGB_DANRE
g6823.t1	MTNA_HUMAN
g6826.t1	PINX1_HUMAN
g6827.t1	TADA3_XENTR
g6830.t1	STAC3_HUMAN
g6833.t1	LRC72_HUMAN
g6835.t1	PLK1_MOUSE
g6837.t1	GLGB_HORSE
g6838.t1	MLP3A_RAT
g6840.t1	U1SBP_DANRE
g6842.t1	RFX6_AILME
g6844.t1	CALM2_BRALA
g6846.t1	HTAI2_MOUSE
g6847.t1	TBD2B_HUMAN
g6849.t1	RASK_MELGA
g6849.t2	RASK_MELGA
g6850.t1	HYAL_STRPU
g6850.t1	HYAL_STRPU
g6850.t2	HYAL_STRPU
g6850.t2	HYAL_STRPU
g6850.t2	HYAL_STRPU
g6850.t3	HYAL_STRPU
g6850.t3	HYAL_STRPU
g6853.t1	GABR2_RAT
g6854.t1	RTBS_DROME
g6865.t1	AL3A2_HUMAN
g6869.t1	TF29_SCHPO
g6909.t1	HARB1_HUMAN
g6936.t1	HARB1_DANRE
g6946.t1	TCB2_CAEBR
g6954.t1	PGBD4_HUMAN
g6956.t1	HARB1_BOVIN
g6963.t1	HARB1_HUMAN
g6963.t2	HARB1_HUMAN
g6975.t1	THAP9_HUMAN
g6985.t1	HARB1_BOVIN
g6989.t1	THAP9_HUMAN
g7022.t1	QRIC2_HUMAN
g7022.t1	QRIC2_HUMAN
g7022.t1	QRIC2_HUMAN
g7022.t1	QRIC2_HUMAN
g7022.t1	QRIC2_HUMAN
g7022.t1	QRIC2_HUMAN
g7022.t1	QRIC2_HUMAN
g7022.t1	QRIC2_HUMAN
g7039.t1	PGBD4_HUMAN
g7057.t1	PGBD4_HUMAN
g7100.t1	POL4_DROME
g7101.t1	YI31B_YEAST
g7109.t1	POL5_DROME
g7133.t1	YRD6_CAEEL
g7134.t1	POL4_DROME
g7152.t1	CLZ9_COCLU
g7163.t1	MVL_DROME
g7187.t1	PGBD3_HUMAN
g7193.t1	METE_SULAC
g7199.t1	HARB1_MOUSE
g7215.t1	HARB1_HUMAN
g7235.t1	ALPL_ARATH
g7253.t1	RTBS_DROME
g7255.t1	POL3_DROME
g7256.t1	YI31B_YEAST
g7256.t2	YRD6_CAEEL
g7264.t1	POL3_DROME
g7282.t1	YRD6_CAEEL
g7287.t1	PLCL2_HUMAN
g7288.t1	PLCL1_MOUSE
g7292.t1	GR101_LYMST
g7307.t1	FBCD1_MOUSE
g7309.t1	SYNJ1_RAT
g7310.t1	MYG1_HUMAN
g7311.t1	BAZ1B_HUMAN
g7311.t1	BAZ1B_HUMAN
g7312.t1	GLUCM_MOUSE
g7318.t2	HYAL_STRPU
g7327.t1	GR101_LYMST
g7328.t1	GR101_LYMST
g7330.t1	SIA8D_PANTR
g7334.t1	SIA8D_MOUSE
g7340.t1	SIA8F_MOUSE
g7345.t1	SIA8A_XENLA
g7347.t1	CAD96_DROME
g7355.t1	FCN2_BOVIN
g7356.t1	FCN1_HUMAN
g7359.t1	SMBP2_HUMAN
g7359.t1	SMBP2_HUMAN
g7360.t1	RU1C_BRAFL
g7361.t1	A1CF_HUMAN
g7361.t1	A1CF_HUMAN
g7361.t2	A1CF_HUMAN
g7362.t1	ATGA1_XENTR
g7363.t1	RSP14_MOUSE
g7364.t1	PCFT_XENLA
g7381.t1	GID8_CHICK
g7383.t1	ACM1_MACMU
g7384.t1	SUH_XENLA
g7384.t2	SUH_XENLA
g7385.t1	RHG05_MOUSE
g7385.t1	RHG05_MOUSE
g7385.t2	RHG05_MOUSE
g7385.t2	RHG05_MOUSE
g7385.t3	RHG05_MOUSE
g7385.t3	RHG05_MOUSE
g7385.t4	RHG05_MOUSE
g7385.t4	RHG05_MOUSE
g7393.t1	MFAP1_DROME
g7394.t1	C19L1_DANRE
g7394.t2	C19L1_DANRE
g7402.t1	UP44B_XENLA
g7407.t1	GABR2_HUMAN
g7421.t1	NXPE3_BOVIN
g7426.t1	HARB1_BOVIN
g7428.t1	NXPE1_RABIT
g7429.t1	MOT1_BOVIN
g7432.t1	POL4_DROME
g7436.t1	PO210_RAT
g7438.t1	PO210_HUMAN
g7441.t1	GEN_MOUSE
g7444.t1	PGBD4_HUMAN
g7448.t1	FCN2_HUMAN
g7449.t1	FCN1_HUMAN
g7450.t1	FCN2_HUMAN
g7455.t1	PAO1_MAIZE
g7456.t1	NWD1_MOUSE
g7461.t1	CNO11_HUMAN
g7461.t2	CNO11_RAT
g7464.t1	S30BP_HUMAN
g7466.t1	SNX33_XENLA
g7468.t1	THS7B_MOUSE
g7468.t1	THS7B_MOUSE
g7468.t1	THS7B_MOUSE
g7468.t1	THS7B_MOUSE
g7468.t1	THS7B_MOUSE
g7468.t1	THS7B_MOUSE
g7469.t1	THS7A_HUMAN
g7469.t1	THS7A_HUMAN
g7469.t1	THS7A_HUMAN
g7470.t1	SPT5H_MOUSE
g7471.t1	SPT5H_PONAB
g7472.t1	ZC3H6_MOUSE
g7476.t1	ELOV6_DANRE
g7478.t1	ZN568_HUMAN
g7478.t1	ZN568_HUMAN
g7478.t1	ZN568_HUMAN
g7479.t1	CNG3_CHICK
g7479.t1	CNG3_CHICK
g7479.t1	CNG3_CHICK
g7479.t1	CNG3_CHICK
g7479.t2	CNG3_CHICK
g7479.t2	CNG3_CHICK
g7479.t2	CNG3_CHICK
g7479.t2	CNG3_CHICK
g7480.t1	KIF27_HUMAN
g7480.t2	KIF27_HUMAN
g7481.t1	FCN2_HUMAN
g7486.t1	NVD_DANRE
g7487.t1	SHOC2_XENLA
g7487.t2	SHOC2_XENLA
g7491.t1	HEBP2_HUMAN
g7492.t1	HEBP2_HUMAN
g7506.t1	PURA_MOUSE
g7509.t1	GR101_LYMST
g7512.t1	DJC25_DROME
g7513.t1	G6PE_HUMAN
g7514.t1	ISOC2_XENLA
g7516.t1	RIPR1_HUMAN
g7516.t1	RIPR1_HUMAN
g7517.t1	B3GT4_RAT
g7518.t1	B3GT1_PONPY
g7521.t1	AL3B1_HUMAN
g7521.t2	AL3B1_HUMAN
g7522.t1	CAD96_DROME
g7522.t2	CAD96_DROME
g7523.t1	MFS4B_XENLA
g7523.t1	MFS4B_XENLA
g7524.t1	KI21A_MOUSE
g7524.t1	KI21A_MOUSE
g7524.t1	KI21A_MOUSE
g7524.t2	KI21A_MOUSE
g7524.t2	KI21A_MOUSE
g7524.t2	KI21A_MOUSE
g7525.t1	FBCD1_MACFA
g7526.t1	GR101_LYMST
g7526.t2	GR101_LYMST
g7527.t1	MFGM_RAT
g7527.t1	MFGM_RAT
g7531.t1	HYAL_STRPU
g7531.t1	HYAL_STRPU
g7531.t1	HYAL_STRPU
g7531.t1	HYAL_STRPU
g7531.t1	HYAL_STRPU
g7533.t1	MLRP1_ACRMI
g7533.t1	MLRP1_ACRMI
g7533.t1	MLRP1_ACRMI
g7533.t1	MLRP1_ACRMI
g7533.t1	MLRP1_ACRMI
g7533.t1	MLRP1_ACRMI
g7533.t1	MLRP1_ACRMI
g7533.t1	MLRP1_ACRMI
g7533.t1	MLRP1_ACRMI
g7533.t1	MLRP1_ACRMI
g7533.t1	MLRP1_ACRMI
g7533.t1	MLRP1_ACRMI
g7533.t1	MLRP1_ACRMI
g7534.t1	GPV_MOUSE
g7534.t3	COMP_BOVIN
g7534.t4	COMP_BOVIN
g7535.t1	TAF8_DANRE
g7537.t1	FICD_CRIGR
g7538.t1	DDX51_DANRE
g7538.t2	DDX51_DANRE
g7538.t3	DDX51_DANRE
g7538.t4	DDX51_DANRE
g7539.t1	NPC2_PANTR
g7541.t1	TSP1_XENLA
g7545.t1	PGBD4_HUMAN
g7547.t1	YIPF3_XENLA
g7550.t1	RASEF_HUMAN
g7550.t2	RASEF_HUMAN
g7556.t1	RFWD3_AILME
g7557.t1	TRMB_MOUSE
g7558.t1	V26BL_DANRE
g7560.t1	S39AE_MOUSE
g7561.t1	S39AE_BOVIN
g23333.t1	AGRD1_HUMAN
g23335.t1	SARDH_RAT
g23336.t1	DX39B_CANLF
g23338.t1	NOTCH_DROME
g23338.t1	NOTCH_DROME
g23338.t1	NOTCH_DROME
g23338.t2	NOTCH_DROME
g23338.t2	NOTCH_DROME
g23338.t2	NOTCH_DROME
g23339.t1	PI5L1_MOUSE
g23340.t1	DPM2_BOVIN
g23342.t1	PKN1_RAT
g23342.t2	PKN2_DANRE
g23343.t1	HMCES_XENTR
g23348.t1	UBL5_DROME
g23349.t1	PPT2A_XENLA
g23351.t1	S27A4_HUMAN
g23354.t1	QOR_RAT
g23355.t1	QOR_PONAB
g23356.t1	NUCG_CAEEL
g23357.t1	WDR47_HUMAN
g23358.t1	WDR47_HUMAN
g23358.t2	WDR47_MOUSE
g23359.t1	STX6_PONAB
g23360.t1	MEC2_CAEEL
g23363.t1	F221A_XENTR
g23364.t1	SURF1_CHICK
g23365.t1	INP5E_MOUSE
g23366.t1	SACA9_RAT
g23367.t1	HS2ST_CHICK
g23368.t1	SEP15_HUMAN
g23369.t1	NS1BP_MOUSE
g23369.t1	NS1BP_MOUSE
g23369.t1	NS1BP_MOUSE
g23369.t2	NS1BP_MOUSE
g23369.t2	NS1BP_MOUSE
g23369.t2	NS1BP_MOUSE
g23370.t1	FBP1L_RAT
g23370.t2	FBP1L_RAT
g23370.t3	FBP1L_XENLA
g23371.t1	COBA1_HUMAN
g23374.t1	WDR31_MOUSE
g23375.t1	COQ4_XENLA
g23376.t1	NEK7_HUMAN
g23376.t2	NEK7_HUMAN
g23380.t1	NELFE_DROVI
g23381.t1	NCS1_RAT
g23382.t1	KAD8_XENLA
g23383.t1	EDF1_CHICK
g23385.t1	DMTF1_DANRE
g23388.t1	DMTF1_DANRE
g23390.t1	DDX31_HUMAN
g23391.t1	DDX31_MOUSE
g23392.t1	BARH1_HUMAN
g23395.t1	NU188_HUMAN
g23395.t2	NU188_HUMAN
g23399.t1	DDAH1_BOVIN
g23400.t1	FBXW5_MOUSE
g23400.t1	FBXW5_MOUSE
g23401.t1	NCF2_BOVIN
g23401.t1	NCF2_BOVIN
g23403.t1	TRUB2_XENTR
g23404.t1	VATG_MANSE
g23405.t1	ASSY_DANRE
g23407.t1	FAT1_HUMAN
g23411.t1	MYO5A_MOUSE
g23419.t1	KLH20_RAT
g23420.t1	ANR45_DANRE
g23422.t1	SC6A5_MOUSE
g23423.t1	SC6A5_MOUSE
g23424.t1	BTBD8_HUMAN
g23425.t1	RGPS1_CHICK
g23427.t1	RGPS1_DANRE
g23428.t1	CDK9_DANRE
g23436.t1	ZDH24_DANRE
g23437.t1	PPIL3_CHICK
g23439.t1	SAMC_DANRE
g23442.t1	PKR2_HUMAN
g23443.t1	MP2K7_HUMAN
g23444.t1	FOLC_CRIGR
g23444.t2	FOLC_CRIGR
g23447.t1	ACHB3_CHICK
g23448.t1	ACH1_DROME
g23449.t1	ACH1_DROME
g23450.t1	ACHA_HUMAN
g23451.t1	ACHA6_RAT
g23452.t1	GLRX_RICCO
g23455.t1	ODFP2_XENLA
g23456.t1	ODFP2_CHICK
g23457.t1	EXOS2_MOUSE
g23458.t1	SYVC_TAKRU
g23459.t1	SYVC_RAT
g23460.t1	DOPP1_RHIFE
g23461.t1	TGT_DANRE
g23462.t1	NSMF_HUMAN
g23463.t1	PRDX6_BOVIN
g23465.t1	FA78B_MOUSE
g23466.t1	NU214_HUMAN
g23466.t1	NU214_HUMAN
g23468.t1	TMCO1_DANRE
g23469.t1	RXR_LYMST
g23469.t2	RXR_LYMST
g23471.t1	TRPC5_MOUSE
g23471.t1	TRPC5_MOUSE
g23472.t1	GAPR1_HUMAN
g23473.t1	GAPR1_HUMAN
g23473.t1	GAPR1_HUMAN
g23474.t1	GAPR1_HUMAN
g23474.t1	GAPR1_HUMAN
g23474.t1	GAPR1_HUMAN
g23476.t1	SY65_APLCA
g23477.t1	GAPR1_HUMAN
g23478.t1	BAG6_HUMAN
g23479.t1	BAG6_HUMAN
g23479.t2	BAG6_HUMAN
g23480.t1	RRFM_BOVIN
g23481.t1	CNTRL_HUMAN
g23483.t1	CNTRL_MOUSE
g23485.t1	PLCA_HUMAN
g23486.t1	VWA7_MOUSE
g23488.t1	VWA7_MOUSE
g23489.t1	HMCN1_HUMAN
g23491.t1	SPHM_HUMAN
g23492.t1	ITPA_NEMVE
g23493.t1	RGL1_HUMAN
g23494.t1	GBP2_MOUSE
g23494.t2	GBP2_MOUSE
g23496.t1	SKI2_HUMAN
g23496.t1	SKI2_HUMAN
g23497.t1	MORN5_XENTR
g23498.t1	PGDH_MOUSE
g23501.t1	FTF1B_DROME
g23502.t1	ACBD6_XENLA
g23504.t1	BCAR3_BOVIN
g23507.t1	SC6A5_MOUSE
g23509.t1	CO3_LETCA
g23510.t1	PTPA_RABIT
g23511.t1	CACP_MOUSE
g23512.t1	ZMY19_RAT
g23513.t1	ABCA2_MOUSE
g23513.t2	ABCA2_MOUSE
g23517.t1	GP107_RAT
g23520.t1	SCM1B_XENLA
g23520.t2	SCM1B_XENLA
g23522.t1	MEC2_CAEEL
g23523.t1	HDHD3_BOVIN
g23524.t1	COBA2_MOUSE
g23525.t1	COBA1_HUMAN
g23526.t1	NR2E3_BOVIN
g23527.t1	WHRN_RAT
g23529.t1	WHRN_MOUSE
g23529.t2	WHRN_MOUSE
g23530.t1	WHRN_MOUSE
g23534.t1	MGST1_HUMAN
g23537.t1	RBCC1_MOUSE
g23537.t1	RBCC1_MOUSE
g23538.t1	RBCC1_HUMAN
g23540.t1	PGES2_HUMAN
g23544.t1	PAPP1_MOUSE
g23544.t1	PAPP1_MOUSE
g23544.t1	PAPP1_MOUSE
g23545.t1	YJU2_MOUSE
g23545.t2	YJU2_MOUSE
g23546.t1	PSB7_MOUSE
g23548.t1	CORA1_RAT
g23548.t1	CORA1_RAT
g23548.t1	CORA1_RAT
g23548.t1	CORA1_RAT
g23550.t1	EEIG2_HUMAN
g23551.t1	DUS12_MOUSE
g23552.t1	TTL11_HUMAN
g23552.t1	TTL11_HUMAN
g23552.t1	TTL11_HUMAN
g23552.t1	TTL11_HUMAN
g23554.t1	INT5_MOUSE
g23555.t1	INT5_MOUSE
g23558.t1	ACADM_PIG
g23559.t1	SRXN1_HUMAN
g23560.t1	TLL1_MOUSE
g23561.t1	ATS9_HUMAN
g23561.t1	ATS9_HUMAN
g23561.t1	ATS9_HUMAN
g23561.t1	ATS9_HUMAN
g23561.t1	ATS9_HUMAN
g23561.t1	ATS9_HUMAN
g23562.t1	IMP3_MOUSE
g23564.t1	SO2A1_MOUSE
g23565.t1	KAD1_MOUSE
g23565.t1	KAD1_MOUSE
g23565.t1	KAD1_MOUSE
g23567.t1	BRD2_CANLF
g23567.t1	BRD2_CANLF
g23567.t1	BRD2_CANLF
g23567.t1	BRD2_CANLF
g23567.t1	BRD2_CANLF
g23567.t2	BRD2_CANLF
g23567.t2	BRD2_CANLF
g23567.t2	BRD2_CANLF
g23567.t2	BRD2_CANLF
g23567.t2	BRD2_CANLF
g23568.t1	TBC13_MOUSE
g23571.t1	RBGP1_MOUSE
g23571.t1	RBGP1_MOUSE
g23574.t1	ARP5_CHICK
g23575.t1	UCK2_XENTR
g23577.t1	APC5_PONAB
g23578.t1	GLNA_HUMAN
g23579.t1	RGS8_HUMAN
g23585.t1	DNMT1_PARLI
g23586.t1	FIRRM_HUMAN
g23587.t1	ASPM_COLGU
g23587.t1	ASPM_COLGU
g23587.t1	ASPM_COLGU
g23587.t1	ASPM_COLGU
g23587.t1	ASPM_COLGU
g23587.t1	ASPM_COLGU
g23587.t1	ASPM_COLGU
g23587.t1	ASPM_COLGU
g23590.t1	SC5A2_RAT
g23591.t1	PKR2_RAT
g23592.t1	SWT1_MOUSE
g23593.t1	SWT1_MOUSE
g23593.t1	SWT1_MOUSE
g23595.t1	CI114_HUMAN
g23596.t1	CO3_BOVIN
g23598.t1	RABL6_HUMAN
g23603.t1	GSH0_RAT
g23604.t1	SYVC_HUMAN
g23605.t1	ATF6B_HUMAN
g23606.t1	SHLB1_CHICK
g23606.t2	SHLB1_CHICK
g23610.t1	AOF_ONCMY
g23610.t2	AOF_ONCMY
g23611.t1	TTC16_MOUSE
g23611.t2	TTC16_MOUSE
g23614.t1	AIF1_PIG
g23616.t1	DDR2_HUMAN
g23616.t1	DDR2_HUMAN
g23618.t1	ATAT_XENTR
g23619.t1	GNL1_PONAB
g23620.t1	SC6A5_HUMAN
g23622.t1	TADBP_HUMAN
g23623.t1	TBD2B_MOUSE
g23625.t1	HEBP2_HUMAN
g23626.t1	HEBP2_HUMAN
g23630.t1	UCHL5_PIG
g23631.t1	FLOT1_DROME
g23632.t1	NUBPL_HUMAN
g23633.t1	RL28_RAT
g23638.t1	PKDRE_HUMAN
g23639.t1	PK1L2_MOUSE
g23641.t1	PK1L2_MOUSE
g23641.t1	PK1L2_MOUSE
g23643.t1	QTRT2_XENLA
g23643.t2	QTRT2_XENLA
g23644.t1	NMRL1_BOVIN
g23645.t1	PIGC_RAT
g23646.t1	CF157_XENTR
g23648.t1	OCAD1_XENLA
g23649.t1	CC180_HUMAN
g23649.t1	CC180_HUMAN
g23651.t1	CNTN6_MOUSE
g23652.t1	ROBO1_MOUSE
g23652.t1	ROBO1_MOUSE
g23652.t1	ROBO1_MOUSE
g23653.t1	KIFA3_STRPU
g23655.t1	ACOT9_BOVIN
g23656.t1	NTM1A_DANRE
g23657.t1	STXB1_RAT
g23658.t1	URM1_CAPHI
g23659.t1	PFD6_MOUSE
g23660.t1	STKL1_HUMAN
g23661.t1	SPAN_STRPU
g23662.t1	BP10_PARLI
g23663.t1	GAPD1_MOUSE
g23664.t1	GAPD1_BOVIN
g23667.t1	SUCO_RAT
g23668.t1	SUCO_HUMAN
g23671.t1	LRLA_DICDI
g23672.t1	MFSD6_PIG
g23673.t1	MFSD6_MOUSE
g23674.t1	NR6A1_PIG
g23675.t1	NR5A2_HUMAN
g23676.t1	CYBP_BOVIN
g23677.t1	CRJ1B_TRICY
g23681.t1	PRC2B_HUMAN
g23683.t1	ZER1_HUMAN
g23684.t1	AJM1_HUMAN
g23686.t1	ATL2_MOUSE
g23687.t1	ATL2_HUMAN
g23689.t1	NC2B_RAT
g23690.t1	GORAB_MOUSE
g23691.t1	TYW3_XENLA
g23692.t1	KIF14_HUMAN
g23695.t1	PRRX1_CHICK
g23695.t1	PRRX1_CHICK
g23695.t1	PRRX1_CHICK
g23696.t1	SC16A_MOUSE
g23696.t2	SC16A_MOUSE
g23696.t3	SC16A_MOUSE
g23698.t1	TF3C5_HUMAN
g23699.t1	NEUR1_MOUSE
g23700.t1	NEUR1_PONAB
g23701.t1	MB12B_MOUSE
g23705.t1	TF2H4_PANTR
g23708.t1	YR571_MIMIV
g23709.t1	GARL3_HUMAN
g23709.t2	GARL3_HUMAN
g23710.t1	GARL3_CHICK
g23713.t1	TTC22_MOUSE
g23714.t1	TTC22_HUMAN
g23716.t2	TTC22_MOUSE
g23722.t1	CSK2B_DANRE
g23723.t1	PIN1_HUMAN
g23724.t1	EVI5L_HUMAN
g23724.t2	EVI5L_HUMAN
g23725.t1	MYP_STRPU
g23726.t1	LRSM1_HUMAN
g23727.t1	EIF3G_DANRE
g23736.t1	CTSRB_HUMAN
g23738.t1	SURF4_TAKRU
g23739.t1	MA1B1_RAT
g23740.t1	SIA7D_HUMAN
g23741.t1	GPI8_MOUSE
g23743.t1	CASP3_XENLA
g23745.t1	DAXX_CANLF
g23746.t1	DAXX_HUMAN
g23747.t1	NRARP_XENTR
g23748.t1	PHYD1_BOVIN
g23749.t1	LMX1B_CHICK
g23752.t1	WDR38_MOUSE
g23753.t1	C10_MOUSE
g23756.t1	TORS_CAEEL
g23757.t1	CE350_MOUSE
g23757.t1	CE350_MOUSE
g23758.t1	VPS52_HUMAN
g23759.t1	RS18_BRABE
g23760.t1	FXRD1_XENLA
g23761.t1	FXRD1_BOVIN
g23762.t1	AAAD_RABIT
g23765.t1	FBCDA_XENLA
g23767.t1	TYSD1_HUMAN
g23768.t1	FBXL6_HUMAN
g23769.t1	CFA77_DANRE
g23770.t1	AA2BR_CHICK
g23774.t1	SWI5_ANOFI
g23776.t1	ODAD3_BOVIN
g23779.t1	AOFA_HORSE
g23780.t1	GNAT3_RAT
g23782.t1	DEN1A_XENLA
g23782.t2	DEN1A_XENLA
g23783.t1	CA053_HUMAN
g23785.t1	AXDN1_HUMAN
g23787.t1	EDEM3_XENLA
g23789.t1	SEN15_MOUSE
g23790.t1	PLPL6_MOUSE
g23790.t2	PLPL6_MOUSE
g23790.t3	PLPL6_MOUSE
g23790.t4	PLPL6_MOUSE
g23791.t1	TLS1_MOUSE
g23793.t1	GABR2_HUMAN
g23797.t1	NDOR1_DANRE
g23800.t1	LHX2_MOUSE
g23801.t1	LHX9_DANRE
g23802.t1	RT18B_MACMU
g23804.t1	PP1RA_XENLA
g23804.t2	PP1RA_XENLA
g23805.t1	GOGA2_DANRE
g23806.t1	CRY1_RAT
g23813.t1	A9A1A_DANRE
g23814.t1	CALU_RABIT
g23816.t1	PR38B_RAT
g23816.t2	PR38B_MOUSE
g23817.t1	CAPON_MOUSE
g23819.t1	MLP_ACRMI
g23819.t1	MLP_ACRMI
g23819.t1	MLP_ACRMI
