gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0149	PSC.0150	PSC.0174	PSC.0177	PSC.0186	PSC.0187	PSC.0188	PSC.0190	PSC.0202	PSC.0203	PSC.0209	PSC.0219	PSC.0228	PSC.0230	PSC.0231	V2	uniprotID	geneID	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
6275	g5492.t1	5.58870276126275	-3.19299644947287	1.13189115880898	-2.8209394733966	0.00478832363924726	0.0207897615763826	1	20	5	1	3	12	1	1	0	0	0	5	6	0	3	sp	Q14416	GRM2_HUMAN	30.299	703	453	14	76	2127	18	702	3.01e-105	344
6276	g5493.t1	108.167578989905	-2.0930451750626	0.522968032135023	-4.00224305588569	6.27447921379355e-05	0.000609557062372804	33	51	29	27	50	176	319	45	68	74	38	30	121	81	397	sp	O62714	CASR_PIG	28.289	912	562	25	178	2718	13	897	4.01e-104	353
6277	g5494.t1	27.4359807861832	-2.78642183243656	0.92642501819577	-3.00771436188454	0.00263220413237112	0.012875364323728	2	99	11	9	2	19	7	1	3	10	22	8	23	1	59	sp	P15684	AMPN_RAT	35.18	776	461	16	214	2451	66	829	1.59e-144	453
6278	g5496.t1	60.1148134232175	-1.20644719089138	0.45840498328422	-2.63183698887357	0.00849245989802032	0.0322737343920024	19	113	63	42	27	95	47	18	39	53	32	49	73	86	52	sp	Q9D9R9	F186A_MOUSE	30.425	447	219	14	781	2016	593	982	3.49e-29	130
6279	g5496.t1	60.1148134232175	-1.20644719089138	0.45840498328422	-2.63183698887357	0.00849245989802032	0.0322737343920024	19	113	63	42	27	95	47	18	39	53	32	49	73	86	52	sp	Q9D9R9	F186A_MOUSE	30.444	473	234	18	781	2007	460	901	6.37e-28	126
6280	g5497.t1	99.0239962354443	-2.47265260422689	0.558681189832003	-4.4258740928264	9.60525393883138e-06	0.000127067061685286	33	29	26	18	26	418	150	104	25	88	28	45	311	23	109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6281	g5498.t1	60.2917258925844	1.74286094360853	0.520410647459831	3.34901092457579	0.000811005978679722	0.00498186097351953	57	19	7	58	99	12	9	37	105	103	178	125	11	228	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6282	g5504.t1	6.75938032647653	2.09262898693055	0.77155193405937	2.71223347976149	0.00668315009475244	0.0268804521844151	2	61	3	4	14	7	2	1	53	16	2	9	1	8	0	sp	B7ZCC9	AGRG4_MOUSE	29.011	617	378	18	868	2670	2372	2944	5.77e-46	184
6283	g5505.t1	493.289364845088	-2.77551646374057	0.547033085358792	-5.07376343045164	3.90023896548504e-07	8.11362211714123e-06	1030	95	842	97	54	251	420	1151	340	235	143	94	305	115	833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6284	g5507.t1	18.2237501400609	-2.38935384769398	0.921406069667469	-2.59316052536563	0.00950983717589651	0.035200227083066	2	65	1	11	2	12	22	3	10	6	0	2	27	24	15	sp	P52170	IMA5_XENLA	57.853	503	208	1	16	1512	8	510	0	609
6285	g5508.t1	32.7780850965573	1.18084974474234	0.338577745532751	3.48767679010998	0.000487236685240789	0.00328493788880787	19	14	11	48	110	32	18	7	71	36	29	58	12	83	23	sp	O35347	DGCR6_MOUSE	51.064	188	89	2	1	561	1	186	1.82e-49	162
6286	g551.t1	67.5465064190823	1.06887741538135	0.282127855876536	3.78862772008272	0.000151481710719895	0.00126032438680997	76	21	31	80	103	61	33	13	128	116	184	96	42	145	30	sp	Q49LS8	XKR6_TETNG	39.088	307	168	3	127	996	82	386	1.55e-60	211
6287	g5516.t1	40.9637252668598	-1.95888556074006	0.577451884298727	-3.3922922653876	0.000693104662167194	0.00439358903193298	31	87	27	16	13	21	12	26	28	20	3	33	77	38	68	sp	Q6ZPD9	D19L3_HUMAN	48.121	692	337	5	4	2079	43	712	0	610
6288	g5518.t1	40.9877564226658	0.871962353253835	0.27854348109406	3.13043532675384	0.00174547428338485	0.00924665429016438	38	12	9	71	65	52	33	13	75	45	68	85	28	86	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6289	g5525.t1	3.42406256787792	-4.12680374551298	1.62941038005953	-2.53269759172776	0.0113188556075189	0.0403233066143044	3	15	6	0	0	0	3	0	1	2	0	0	1	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6290	g5526.t1	3.90575216636727	-4.78505426919843	1.52480154313464	-3.13814888943611	0.00170018490832798	0.0090756231166237	2	19	2	0	1	0	0	2	0	0	0	0	1	1	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6291	g5539.t1	193.578791831367	-0.64726098720957	0.224054739652536	-2.88885201988293	0.00386650983759255	0.0175518129115222	310	83	190	222	177	186	185	162	188	136	203	177	164	251	237	sp	Q59A28	QORL1_BOVIN	43.323	337	183	2	1	1011	1	329	6.85e-98	297
6292	g554.t1	8.93494552583448	-3.36392539903068	1.17274964347213	-2.86840880127765	0.00412542113006626	0.018425575175265	0	33	1	3	0	8	22	0	2	1	0	1	3	8	12	sp	Q80V42	CBPM_MOUSE	43.896	385	205	7	79	1233	21	394	4.98e-108	329
6293	g5540.t1	1711.41433366575	-3.91794629328316	0.665982842752889	-5.88295379665945	4.03008457566883e-09	1.49299451703074e-07	262	81	475	228	315	1701	1577	5435	189	239	305	200	4130	360	4572	sp	Q9C0D7	ZC12C_HUMAN	49.618	393	166	9	709	1797	171	561	4.66e-104	346
6294	g5549.t1	506.733419420498	-2.62884516652005	0.558572152960099	-4.70636631738396	2.52171216800689e-06	4.05630057656722e-05	184	48	311	308	139	2688	1102	169	131	155	190	133	953	119	1003	sp	P18258	TBA1_PARLI	98.843	432	5	0	1	1296	1	432	0	876
6295	g5550.t1	21.4645616934257	-2.14272607718227	0.86999155640947	-2.46292744038285	0.0137807801365844	0.0470709154175882	33	6	0	16	13	126	50	3	5	12	0	7	50	18	3	sp	P41383	TBA2_PATVU	96.629	356	12	0	22	1089	77	432	0	701
6296	g5554.t1	133.009812691065	-1.34170091118606	0.42662683012376	-3.14490514062803	0.00166140691200128	0.00889056110342509	69	32	77	93	111	305	469	136	149	102	46	80	130	84	102	sp	P41383	TBA2_PATVU	84.318	440	48	1	1	1257	1	440	0	736
6297	g5559.t1	5.19453848476715	-2.03089380603943	0.686006408291803	-2.9604589424995	0.00307181062780862	0.0146449147052974	3	10	3	3	1	8	7	3	0	6	1	3	12	3	3	sp	P36220	TBA_TORMA	95.216	439	21	0	1	1317	1	439	0	863
6298	g5561.t1	54.8226295384875	-1.9347957658207	0.561034584957453	-3.44862120392707	0.000563456529676161	0.0037064098569607	32	28	19	20	29	112	101	66	42	20	0	49	173	47	51	sp	Q9UPY6	WASF3_HUMAN	48.131	214	109	1	1	636	1	214	2.89e-57	202
6299	g5562.t1	12.3073357904749	2.28333406168714	0.546197884502316	4.18041542538683	2.90977021113135e-05	0.000316983275517758	3	71	6	21	39	7	1	0	12	14	56	22	4	26	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6300	g5564.t1	201.181127003462	1.19426776401672	0.329000303319819	3.6299898570482	0.000283432357180399	0.00212181973965326	152	123	134	331	412	91	88	42	365	217	330	454	113	546	40	sp	Q9HBY0	NOX3_HUMAN	49.13	460	224	5	1	1368	115	568	1.69e-161	471
6301	g5574.t2	15.1207106633955	-4.26247400355354	1.55554499271997	-2.74018046633311	0.00614054576413765	0.0251658851311078	1	21	0	1	1	1	159	0	0	4	0	6	0	0	12	sp	A2VDP6	NXPE3_BOVIN	31.902	489	290	12	202	1635	101	557	9.09e-83	271
6302	g5587.t1	123.872842486646	1.95357277552208	0.794376786620107	2.45925209349846	0.0139226815962438	0.0474641346002208	1	24	19	347	25	81	127	4	315	469	5	369	72	312	61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6303	g5588.t1	58.0491461962309	-1.40807971337299	0.561190664600354	-2.50909325866234	0.0121041523498466	0.0425050050460852	36	68	15	62	23	65	136	5	38	35	36	33	34	51	169	sp	Q9NRZ7	PLCC_HUMAN	37.203	379	232	4	1	1137	1	373	6.6e-84	263
6304	g5589.t1	58.0509873307073	-4.59373297178246	1.57485207742261	-2.91692981051308	0.00353495310828221	0.016359082459398	6	35	0	0	0	263	259	0	0	8	0	29	57	0	169	sp	P80146	SEPR_THESR	38.535	314	161	7	241	1131	109	407	1.04e-55	191
6305	g5591.t1	15.4645596622109	1.68796906120293	0.523499330991164	3.2243958325735	0.00126238774075929	0.00710873471403625	7	47	1	17	40	23	8	2	37	47	17	27	3	40	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6306	g5593.t1	5241.7797954309	-1.00470690738973	0.227170185006065	-4.42270585536087	9.74724037244084e-06	0.00012842968663688	5805	1542	6363	4237	4326	6805	5006	6077	4521	4590	3585	4240	6749	5641	6616	sp	Q4R8Z2	RL13A_MACFA	62.755	196	73	0	34	621	5	200	6.56e-90	265
6307	g5597.t1	15.6365516964858	-3.09223128228386	0.977895829686712	-3.16212748680451	0.00156620979733493	0.00848434366337568	3	35	3	7	2	78	8	0	1	0	3	12	9	2	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6308	g5598.t1	45.0670401551822	-1.88537619028171	0.549263775552137	-3.43255148837455	0.000597930336372263	0.00389499987462093	13	48	4	11	16	144	98	30	33	16	22	38	42	36	74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6309	g5607.t1	9.4538260258823	-2.97334933927884	1.06304728840818	-2.79700571338757	0.00515786211782338	0.0220466234903397	5	27	2	3	2	913	1	2	4	0	0	8	55	1	1	sp	Q6ZMT9	DTHD1_HUMAN	33.333	483	255	17	679	2034	178	624	2.04e-61	226
6310	g5608.t1	236.134352966192	0.903021337527538	0.241635457632832	3.73712263247263	0.000186138152484546	0.00149151812185302	172	68	176	398	471	213	198	49	507	447	147	407	167	516	127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6311	g5610.t1	19.496842552813	1.80779263385781	0.448472538633806	4.03099962232901	5.55401329460525e-05	0.000549722913937036	6	2	3	14	44	8	15	6	63	43	32	32	3	70	17	sp	Q29RP9	GATA_BOVIN	60.714	168	66	0	1	504	338	505	1.58e-70	225
6312	g5619.t1	1692.56724051044	-1.66756925971486	0.460441465634993	-3.62167481465885	0.000292701909316412	0.00217762994239575	688	185	1507	705	1220	2432	1723	3528	1027	646	805	921	3531	2177	2344	sp	P21580	TNAP3_HUMAN	29.821	560	290	17	223	1635	60	605	6.77e-57	215
6313	g5622.t1	132.477773303665	2.94875587831023	0.390595111997404	7.5493926773201	4.37292565342815e-14	5.03235353786798e-12	32	14	19	153	387	44	44	21	136	136	332	343	34	952	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6314	g5625.t1	9.9105187226496	-3.41885088156592	0.937414687492075	-3.64710616036174	0.000265210370305591	0.001999939477714	0	19	5	1	3	44	16	1	0	3	0	1	15	8	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6315	g5628.t1	239.62865234204	-1.39978591534606	0.448364801691635	-3.12197993701737	0.00179639180286064	0.00945158965342655	237	28	185	269	70	418	295	257	146	131	275	75	741	162	262	sp	A1L1W9	MOT10_DANRE	46.404	431	206	8	34	1302	45	458	8.3e-126	382
6316	g5629.t1	12.096586157998	-1.36082364252575	0.483603069607013	-2.81392680909074	0.00489403697921069	0.0211511166690418	6	207	13	12	14	24	24	10	15	5	1	3	29	12	9	sp	Q96GD3	SCMH1_HUMAN	67.421	221	72	0	25	687	23	243	6.41e-101	322
6317	g5631.t1	9.22801517060701	2.47749039865484	0.629138400794543	3.93790999806403	8.21944110567064e-05	0.00075735778671714	3	3	1	7	28	6	3	0	6	14	43	29	3	19	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6318	g5633.t1	238.898956496059	-0.759531236248075	0.244986541070132	-3.10029780791364	0.00193326155522585	0.0100471087550592	211	82	146	127	219	262	358	206	209	201	269	207	466	399	295	sp	Q5JWR5	DOP1_HUMAN	43.72	1043	493	16	4264	7335	1365	2332	0	810
6319	g5633.t1	238.898956496059	-0.759531236248075	0.244986541070132	-3.10029780791364	0.00193326155522585	0.0100471087550592	211	82	146	127	219	262	358	206	209	201	269	207	466	399	295	sp	Q5JWR5	DOP1_HUMAN	51.52	592	249	8	1	1734	1	568	1.43e-147	518
6320	g5633.t1	238.898956496059	-0.759531236248075	0.244986541070132	-3.10029780791364	0.00193326155522585	0.0100471087550592	211	82	146	127	219	262	358	206	209	201	269	207	466	399	295	sp	Q5JWR5	DOP1_HUMAN	41.007	278	155	5	2533	3351	739	1012	8.44e-45	184
6321	g5645.t1	1.35167360523876	-3.21385507156227	1.29951706472585	-2.47311494308102	0.0133941055862161	0.045979601316301	1	33	3	0	1	3	1	4	0	0	0	0	3	1	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6322	g565.t1	1.5770648987921	-4.39116766859443	1.63116151048523	-2.69204958575081	0.00710143860767724	0.0281649569435449	1	1	0	0	0	2	4	0	0	0	0	0	1	0	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6323	g566.t1	8.39436737818149	-6.79705326715235	2.11960675083894	-3.20675203759474	0.00134242652863051	0.00747195178407443	0	5	0	0	0	11	19	0	0	0	0	0	0	0	69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6324	g5661.t1	40.224683011345	1.62831195183092	0.370200391876209	4.39846090810031	1.09021258526343e-05	0.000140230376231714	18	7	28	64	64	9	34	10	66	32	126	97	26	134	8	sp	Q5ZJ65	FA76A_CHICK	56.966	323	118	7	43	1005	4	307	1.43e-110	327
6325	g5664.t1	144.903917897125	-1.32761416420396	0.268826069588859	-4.93856182264765	7.87008288033243e-07	1.48966966855636e-05	165	40	112	62	102	354	214	125	129	84	68	118	213	200	191	sp	Q8N2I9	STK40_HUMAN	61.667	420	149	4	589	1833	21	433	4.04e-164	479
6326	g567.t1	127.415719230012	-2.10003085693276	0.320053541660495	-6.56149857313695	5.3269685238522e-11	3.18367303904813e-09	68	66	164	35	75	189	151	198	57	61	78	45	211	70	215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6327	g568.t1	2455.65394808972	-1.14858998807759	0.332600982796834	-3.45335716815724	0.000553655413395317	0.00365081830807915	2904	462	3788	1708	2142	2648	1829	3664	1814	1624	2172	1731	2930	2381	2927	sp	Q4R4I5	LAP4A_MACFA	31.441	229	127	6	7	660	11	220	2.26e-32	120
6328	g5681.t1	7.27280322693124	-4.07731477025189	1.27273905074959	-3.20357481594559	0.00135732768249062	0.00754088310745175	2	11	0	0	0	55	6	1	0	5	0	0	5	2	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6329	g5683.t1	77.6571613459187	1.86203429234302	0.560428273971289	3.32252025606833	0.000892081940997277	0.00537185531623698	15	58	4	72	223	25	19	22	182	132	254	171	20	85	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6330	g5684.t1	541.583926846872	1.21549875852761	0.334112144228196	3.63799634202292	0.000274767326713084	0.00206409413661027	684	126	314	349	1415	195	290	191	988	1186	936	1052	234	1221	187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6331	g5688.t2	1300.51661676544	-1.87178214061156	0.48846908354526	-3.83193574304918	0.000127138949817107	0.00109152824575124	960	194	749	589	672	855	1189	3372	855	681	423	599	1940	1233	2426	sp	P91620	SIF2_DROME	41.509	1060	510	19	1660	4761	812	1787	0	747
6332	g5689.t1	337.11558165071	-1.05982964440876	0.280551384541548	-3.77766677623296	0.000158304493424513	0.00130473055818642	196	199	399	155	355	263	375	351	308	170	268	268	729	492	384	sp	A7T167	GDAP2_NEMVE	48.708	503	249	3	1	1485	1	502	0	526
6333	g5691.t1	298.479325305941	-2.67943392837955	0.5745742245156	-4.66333819732076	3.11120821761344e-06	4.82170413954632e-05	85	31	129	124	78	319	348	915	94	69	69	103	863	179	333	sp	Q5SSF7	TET5C_MOUSE	60.714	336	131	1	4	1011	6	340	7.46e-145	421
6334	g5697.t1	43.5562414424012	1.29729469612533	0.361516911186672	3.58847582500908	0.000332616828774693	0.0024007220476969	30	29	14	71	99	29	23	4	76	53	54	115	28	118	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6335	g570.t1	5.94238318813599	1.38785669138345	0.563206185901214	2.46420711655123	0.0137316737324405	0.0469402371940827	1	3	2	8	19	6	7	0	10	13	4	10	1	19	3	sp	Q9D1F3	EOLA1_MOUSE	47.26	146	75	1	202	633	3	148	2.98e-45	150
6336	g5702.t1	35.652719733641	1.25018501624001	0.365134276403917	3.42390484002942	0.000617282321817726	0.00400086969218889	27	7	32	83	62	33	20	2	78	27	81	71	19	66	14	sp	P79888	DCAM_XENLA	56.571	175	68	3	46	558	11	181	1.03e-55	182
6337	g5703.t1	297.233090388389	-1.18213752467023	0.342914898681012	-3.44732039703495	0.000566176709885939	0.00372064873651347	293	50	414	257	223	235	341	399	325	212	120	185	577	315	363	sp	Q7ZVB1	CHM1B_DANRE	71.357	199	56	1	1	597	1	198	1.59e-83	249
6338	g5705.t1	117.491676265985	1.13237558914037	0.275592187739227	4.10888130911699	3.97580332268273e-05	0.00041254918410667	64	61	106	202	161	52	74	24	248	175	199	260	60	257	42	sp	Q9BWD1	THIC_HUMAN	64.962	391	137	0	4	1176	5	395	0	521
6339	g5708.t1	83.6860592725388	-0.874712874416046	0.260813579810866	-3.35378577699198	0.000797140513082226	0.00491063069491286	92	21	80	62	89	103	86	86	115	53	64	76	129	69	116	sp	Q5RB36	CUL5_PONAB	63.322	289	101	3	1	861	1	286	6e-118	359
6340	g5709.t1	149.253102862871	-1.12900034288567	0.246675076178564	-4.57687237955247	4.71979189963674e-06	6.9322944839539e-05	126	55	132	104	134	220	161	179	157	127	73	98	246	146	200	sp	Q93034	CUL5_HUMAN	75.456	493	87	3	1	1401	296	780	0	749
6341	g5712.t1	482.798690143474	-2.5595421418515	0.566689528418727	-4.51665685263951	6.28235863577678e-06	8.85464684593034e-05	327	87	163	75	195	536	498	627	215	203	355	48	2250	88	1094	sp	B2GV36	S22AD_RAT	32.176	547	348	7	4	1638	3	528	7.7e-86	280
6342	g5714.t1	2.14821436872738	-4.35158450348247	1.65590468684316	-2.62791967318987	0.00859087992758056	0.0325619634255791	0	6	0	0	0	2	5	0	0	0	0	1	1	0	8	sp	Q9Y226	S22AD_HUMAN	36.937	333	200	4	1	990	190	515	3.44e-65	219
6343	g5719.t1	233.511044271313	-0.846801731675046	0.261973095543686	-3.23239960927147	0.0012275525999045	0.00696514568553207	410	95	295	161	174	193	219	251	170	180	232	233	278	371	171	sp	Q99973	TEP1_HUMAN	25.61	410	263	14	31	1197	909	1297	5.4e-24	113
6344	g5724.t1	3.0253375084158	-4.41418884412955	1.32484917727632	-3.33184253712896	0.000862730556560594	0.00524315822504785	0	9	1	0	0	5	3	0	0	1	0	0	5	1	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6345	g5725.t2	6.99400973091758	-3.43850099395504	1.20879922325332	-2.84455923515635	0.00444729158417255	0.0195642849580263	0	6	0	0	3	21	26	0	1	3	0	0	33	4	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6346	g5728.t1	107.100333625775	-1.09866636143452	0.3045249680875	-3.60780388003795	0.00030879976375648	0.00226778102134129	113	40	103	94	91	153	149	128	83	106	21	81	143	142	112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6347	g5744.t1	13.1635286629516	-3.27115235613655	1.14784221124685	-2.84982754954031	0.00437429391597291	0.0193183493350822	5	54	4	1	0	25	2	0	2	6	0	1	22	14	1	sp	O43854	EDIL3_HUMAN	33.537	328	196	8	1117	2049	158	480	1.46e-35	146
6348	g5744.t1	13.1635286629516	-3.27115235613655	1.14784221124685	-2.84982754954031	0.00437429391597291	0.0193183493350822	5	54	4	1	0	25	2	0	2	6	0	1	22	14	1	sp	O43854	EDIL3_HUMAN	29.448	326	208	9	652	1581	157	476	9.68e-23	107
6349	g5751.t1	2.65411894784153	-3.78675228874789	1.49886881949443	-2.52640674053461	0.011523597911406	0.0408776915581685	2	3	0	0	0	9	4	0	2	0	0	1	0	0	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6350	g5752.t1	4.21549500460043	-5.80547035850896	2.09308277253854	-2.77364585609194	0.00554319853311334	0.0232341935884824	0	3	0	0	0	20	12	0	0	0	0	0	0	0	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6351	g5768.t1	117.796885984748	-2.5854525639659	0.505917748914228	-5.11042075419306	3.21442122423362e-07	6.82167480725641e-06	60	23	64	30	21	167	150	324	49	48	67	27	255	47	145	sp	Q5SW96	ARH_HUMAN	36.624	314	133	7	19	945	24	276	1.31e-51	176
6352	g5770.t1	313.842216991648	-3.00049069433729	0.570833554840642	-5.25633202339504	1.46956877166204e-07	3.54449502507339e-06	147	30	126	51	73	504	658	443	131	186	39	52	527	60	1144	sp	Q60636	PRDM1_MOUSE	56.915	188	72	4	1048	1593	517	701	3.56e-57	213
6353	g5770.t1	313.842216991648	-3.00049069433729	0.570833554840642	-5.25633202339504	1.46956877166204e-07	3.54449502507339e-06	147	30	126	51	73	504	658	443	131	186	39	52	527	60	1144	sp	Q60636	PRDM1_MOUSE	46.893	177	57	3	1	429	70	243	5.33e-44	174
6354	g5771.t1	90.6225112293495	-1.0527452339364	0.396575515332162	-2.6545895882015	0.00794049513964178	0.0306553555221538	33	27	62	46	63	332	88	63	75	105	66	77	128	94	122	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6355	g5772.t1	166.533929993291	-1.59485392033066	0.402351876365871	-3.96382871315458	7.37571834455256e-05	0.00069410033225052	102	21	116	71	103	221	244	236	169	94	65	109	432	132	284	sp	Q6NVL7	CHM2B_XENTR	51.131	221	93	3	1	657	4	211	4.67e-58	185
6356	g5780.t1	40.4178956546149	-3.47901975410798	0.684630606356803	-5.08160126322903	3.74266403570632e-07	7.82343346980736e-06	2	15	64	3	12	117	29	82	11	5	0	10	70	21	71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6357	g5781.t1	21.5816133691573	-3.14306538283487	0.671413548839303	-4.68126594744536	2.85108781427565e-06	4.47629062858154e-05	0	6	35	3	3	60	17	49	9	7	4	6	31	6	34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6358	g5782.t3	17.9106706089935	-5.34517957958775	1.72834265925653	-3.09266195043004	0.00198369962342947	0.0102550397497961	0	0	0	0	0	79	39	53	0	0	0	7	16	0	26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6359	g5783.t1	9.03012668317851	-2.59232100489055	0.672515841656303	-3.85466162180813	0.000115889804311671	0.00101468066219466	1	7	8	1	2	33	8	16	9	3	1	2	9	5	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6360	g579.t1	529.702281263226	-2.05623507971245	0.41689358941116	-4.93227800076459	8.12761288897912e-07	1.53038211360368e-05	420	155	632	265	214	488	366	1363	300	195	252	253	816	321	618	sp	Q91754	GCKR_XENLA	32.453	644	367	11	1	1920	21	600	6.57e-122	378
6361	g5796.t1	28.2816104757919	-1.89040790465649	0.70447052669384	-2.68344498886049	0.00728679621454603	0.0287425435582832	18	6	46	0	14	29	23	82	17	33	3	11	30	32	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6362	g5798.t1	471.908183263345	-1.93033175118936	0.586668293204478	-3.29032908979207	0.0010007027223189	0.00589281529596335	701	103	1792	125	112	115	207	726	341	319	441	175	635	151	272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6363	g5799.t1	149.812322602879	-1.33418143854125	0.532397556850496	-2.50598715447506	0.0122110055975465	0.0427968744699366	342	38	436	68	58	51	81	200	124	82	190	114	106	106	64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6364	g580.t1	234.319992625668	-1.77270994889521	0.468321194997126	-3.78524390489327	0.000153557897005864	0.00127093538703974	92	45	93	107	108	393	290	525	161	148	81	108	442	251	328	sp	Q9V9J3	SRC42_DROME	71.645	462	128	2	157	1533	52	513	0	709
6365	g5806.t1	130.434632116805	0.602713019787164	0.235068670696481	2.56398701707632	0.0103477415123541	0.0377081670237123	134	31	114	164	154	87	101	68	161	177	286	237	116	269	59	sp	Q9EQG7	ENPP5_MOUSE	41.349	341	183	8	1	1002	138	468	1.14e-78	252
6366	g5807.t1	7933.74449135371	-4.19666594580317	0.687055218054486	-6.10819310518701	1.00765392520234e-09	4.45819891037885e-08	2248	286	18269	690	691	4203	2858	31293	1470	1134	838	1009	11261	1280	8082	sp	Q9TZM3	LRK1_CAEEL	32.785	729	396	18	6472	8592	1643	2299	5.41e-92	339
6367	g5807.t1	7933.74449135371	-4.19666594580317	0.687055218054486	-6.10819310518701	1.00765392520234e-09	4.45819891037885e-08	2248	286	18269	690	691	4203	2858	31293	1470	1134	838	1009	11261	1280	8082	sp	Q9TZM3	LRK1_CAEEL	31.404	691	379	19	2857	4887	727	1336	6.11e-78	293
6368	g5807.t1	7933.74449135371	-4.19666594580317	0.687055218054486	-6.10819310518701	1.00765392520234e-09	4.45819891037885e-08	2248	286	18269	690	691	4203	2858	31293	1470	1134	838	1009	11261	1280	8082	sp	Q9TZM3	LRK1_CAEEL	26.728	651	354	23	166	2076	25	566	1.34e-37	160
6369	g5808.t1	29.5900765441656	-1.561500147965	0.397695141016323	-3.92637472002937	8.6235775358403e-05	0.000789217851048667	14	30	37	19	23	26	32	48	19	22	8	18	33	21	29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6370	g5809.t1	52.5184194764701	-2.21659472668461	0.62631847218536	-3.53908566507776	0.000401515532333335	0.00280671681487293	11	37	4	8	13	235	98	32	11	27	13	37	82	64	90	sp	Q6ZN84	CCD81_HUMAN	30.779	783	360	19	1	2196	1	652	9.13e-98	319
6371	g5810.t1	70.7343694545643	1.4039912208343	0.227703169865772	6.16588351256568	7.00906703700761e-10	3.20594429906257e-08	30	24	40	83	172	57	34	23	122	104	144	163	32	182	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6372	g5821.t1	54.1064721322402	-2.30849423986335	0.510670253402815	-4.52051832759176	6.16884038917803e-06	8.7173652397039e-05	25	9	20	11	10	127	193	64	30	14	34	22	73	43	100	sp	B3LYS5	FOXO_DROAN	53.696	257	91	4	10	744	35	275	1.25e-73	249
