gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	PSC.0149	PSC.0174	PSC.0177	PSC.0186	PSC.0187	PSC.0188	PSC.0190	PSC.0202	PSC.0203	PSC.0209	PSC.0219	PSC.0228	PSC.0230	PSC.0231	V2	uniprotID	geneID	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
g3844.t1	19.19389542	1.378954643	0.546024294	2.525445584	0.011555167	0.036191223	5	6	26	46	27	23	0	31	42	18	43	8	35	2	sp	Q5VT66	MARC1_HUMAN	39.527	296	166	8	142	1029	51	333	7.94E-60	198
g3847.t1	1.700862967	3.943835592	1.146908453	3.438666427	0.000584587	0.003003032	0	0	1	4	0	0	0	3	2	9	6	0	4	0	sp	Q96DM1	PGBD4_HUMAN	26.619	278	184	6	442	1224	105	379	4.05E-22	102
g3857.t1	38.52923375	1.354944298	0.286809224	4.724200566	2.31E-06	2.67E-05	15	16	82	90	22	33	6	41	54	47	79	25	89	17	sp	A4IF87	GNPAT_BOVIN	37.964	619	376	6	16	1866	33	645	5.28E-147	446
g3861.t1	2838.99877	-4.903381177	1.152486167	-4.254611741	2.09E-05	0.000178694	20	14	675	94	2950	13436	82	21	226	211	180	196	27	16531	sp	P00767	CTRB_BOVIN	37.109	256	113	7	67	723	1	245	1.07E-43	150
g3862.t1	432.7713614	-4.87671773	1.135650936	-4.294204826	1.75E-05	0.00015331	1	6	76	12	479	1995	22	16	34	59	26	44	1	2509	sp	P00767	CTRB_BOVIN	41.154	260	131	10	67	825	1	245	1.75E-52	174
g3864.t1	72.11495599	0.927144205	0.268050667	3.458839385	0.000542508	0.002823001	67	58	102	151	35	61	20	87	102	112	99	33	176	24	sp	Q5VV42	CDKAL_HUMAN	66.229	533	157	2	7	1605	5	514	0	711
g3867.t1	220.9506475	1.616409656	0.220382042	7.334579725	2.22E-13	1.33E-11	84	135	492	335	114	103	47	372	352	391	486	116	407	58	sp	P04642	LDHA_RAT	60.18	334	131	1	1	1002	1	332	1.62E-145	417
g3871.t1	220.8263027	3.080192408	0.717564541	4.292564965	1.77E-05	0.000153987	102	125	192	505	4	12	12	865	452	388	627	9	389	5	sp	P21129	P3_MOUSE	33.333	255	163	3	772	1533	197	445	7.01E-33	135
g3873.t1	11.11760479	1.712319819	0.716409706	2.390140453	0.016841931	0.048861086	5	15	13	28	7	0	2	14	22	10	35	0	26	1	sp	Q5RD64	CNTP2_PONAB	35.632	174	103	5	178	687	625	793	1.47E-25	108
g3879.t1	26.12248042	1.377706967	0.3319941	4.149793529	3.33E-05	0.00026894	16	12	46	64	20	16	4	48	38	19	43	19	81	4	sp	B0BM95	ACTMP_XENTR	35.498	231	121	5	289	909	73	299	6.34E-36	134
g3884.t1	25.24092763	1.954269403	0.551152576	3.545786571	0.000391443	0.002154674	0	13	65	63	11	20	4	55	15	28	38	3	98	11	sp	Q5RF32	BHMT2_PONAB	52.514	358	153	4	13	1080	10	352	4.94E-127	372
g3885.t1	1287.530626	-2.324393646	0.570414301	-4.074921755	4.60E-05	0.000357058	304	1288	267	597	629	445	2693	691	380	710	584	2123	451	3391	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g3889.t1	23.47020817	-2.148001005	0.592627251	-3.624539709	0.000289477	0.001687802	10	13	7	14	20	99	15	16	12	0	10	31	19	47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g3895.t1	20.26188251	1.180464898	0.374427063	3.152723226	0.001617551	0.007098153	15	12	28	40	9	18	0	24	19	36	44	18	61	7	sp	Q28HE5	S38A6_XENTR	53.546	282	94	5	112	957	23	267	5.59E-80	253
g3896.t1	16.53129426	1.109048975	0.437144569	2.537030204	0.011179731	0.03525266	3	16	20	29	20	5	4	19	31	27	26	15	48	2	sp	F6VSS6	TRM5_XENTR	49.153	413	203	4	154	1392	74	479	6.93E-141	416
g3898.t1	4.128065825	-3.299230528	1.217183756	-2.710544329	0.006717287	0.023263336	0	0	0	0	10	20	1	3	2	0	0	8	2	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g3899.t1	18.09717782	-2.390456188	0.670300662	-3.566244705	0.000362133	0.002022709	22	16	9	15	49	26	25	9	6	9	0	36	0	6	sp	Q9JJ61	GLT16_MOUSE	56.371	518	211	7	145	1665	43	556	0	597
g3902.t1	66.38477651	-3.618635094	1.259979156	-2.871980125	0.004079086	0.015363933	5	0	0	0	322	220	0	9	15	38	11	102	10	169	sp	B4F7E7	PALS1_RAT	50.259	579	255	12	1462	3171	120	674	4.36E-179	541
g3904.t1	129.6712276	-1.032810561	0.215541711	-4.791696968	1.65E-06	1.97E-05	135	183	105	136	167	196	84	143	85	56	72	189	157	98	sp	Q9D1E6	TBCB_MOUSE	50.228	219	104	3	22	678	6	219	2.66E-68	213
g3907.t1	107.5854307	-1.37818694	0.217627054	-6.332792329	2.41E-10	7.85E-09	128	80	47	74	206	148	89	110	58	82	52	164	103	118	sp	Q5U378	TBCE_DANRE	43.561	528	281	9	40	1611	6	520	6.97E-127	384
g3907.t2	107.5854307	-1.37818694	0.217627054	-6.332792329	2.41E-10	7.85E-09	128	80	47	74	206	148	89	110	58	82	52	164	103	118	sp	Q5U378	TBCE_DANRE	43.561	528	281	9	40	1611	6	520	6.97E-127	384
g3908.t1	117.8630915	-0.79105799	0.299839588	-2.638270667	0.008333004	0.027846054	138	51	59	134	245	131	80	163	126	77	78	171	117	97	sp	Q5FWT1	FA98A_RAT	46.386	332	169	3	1	990	6	330	1.88E-77	254
g3911.t1	70.4164835	-1.510936467	0.320102822	-4.720159776	2.36E-06	2.72E-05	64	78	60	56	80	83	95	44	39	14	45	100	59	83	sp	Q7SZE5	SC23A_DANRE	76.25	80	19	0	150	389	50	129	3.71E-57	140
g3911.t1	70.4164835	-1.510936467	0.320102822	-4.720159776	2.36E-06	2.72E-05	64	78	60	56	80	83	95	44	39	14	45	100	59	83	sp	Q7SZE5	SC23A_DANRE	84.314	51	8	0	10	162	3	53	3.71E-57	101
g3912.t1	538.0688283	-1.607657679	0.24530282	-6.553767626	5.61E-11	2.11E-09	619	618	450	317	716	574	719	314	248	252	296	768	418	542	sp	Q01405	SC23A_MOUSE	77.229	628	141	2	1	1881	139	765	0	1031
g3913.t1	53.86860607	1.758075804	0.414578577	4.240633509	2.23E-05	0.000188389	57	16	76	76	23	20	6	127	57	144	104	26	145	5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g3914.t1	12.26776196	2.065797301	0.45875929	4.503009192	6.70E-06	6.67E-05	7	8	25	18	0	5	2	28	15	20	34	4	32	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g3915.t1	30.41748399	-0.95410542	0.366715914	-2.601756249	0.009274775	0.030281326	49	25	19	27	75	38	11	25	14	33	34	47	28	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g3918.t1	41.17399986	1.27560502	0.381997059	3.339305864	0.00083988	0.004088749	22	30	59	100	37	23	1	68	71	59	67	37	85	6	sp	Q8JFW4	ADAT3_DANRE	40.991	222	125	5	100	762	21	237	3.78E-44	161
g3918.t1	41.17399986	1.27560502	0.381997059	3.339305864	0.00083988	0.004088749	22	30	59	100	37	23	1	68	71	59	67	37	85	6	sp	Q8JFW4	ADAT3_DANRE	68	75	24	0	1183	1407	262	336	1.35E-27	116
g3920.t1	949.3705269	-2.63371617	0.303516123	-8.677351776	4.05E-18	5.68E-16	1233	1529	594	223	1355	989	1054	243	236	331	295	1976	281	1372	sp	Q4R8N7	STIP1_MACFA	53.047	558	242	6	16	1680	3	543	0	563
g3921.t1	9.018282341	-4.804515414	1.332332946	-3.606092176	0.000310843	0.001783925	0	35	2	0	0	11	11	0	0	0	0	16	4	23	sp	Q5XEP2	HSOP2_ARATH	50.926	108	53	0	22	345	3	110	4.00E-30	116
g3921.t2	83.39612785	-3.362343848	0.72052286	-4.666533201	3.06E-06	3.40E-05	24	104	13	50	137	45	165	2	25	1	5	111	38	215	sp	Q5XEP2	HSOP2_ARATH	50.926	108	53	0	22	345	3	110	4.39E-30	116
g3931.t1	33.20892851	-2.473219484	0.814102815	-3.037969453	0.002381781	0.00979065	3	115	9	5	3	24	58	14	14	0	19	44	32	46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g3936.t1	161.2283416	-1.862486923	0.380665291	-4.892715374	9.95E-07	1.27E-05	107	97	112	74	418	135	187	75	63	78	87	490	111	106	sp	Q91YE3	EGLN1_MOUSE	40.374	374	199	7	43	1128	21	382	5.40E-83	264
g3937.t1	5.779794105	-2.664570949	0.814818158	-3.270141837	0.001074936	0.005018246	0	1	1	2	12	11	5	2	2	0	4	27	3	8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g3939.t1	20.25420215	-4.471225472	1.132680228	-3.947473754	7.90E-05	0.000568696	0	1	1	1	59	90	5	1	8	0	1	119	3	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g394.t1	230.0348999	-0.998651095	0.383878525	-2.601476846	0.009282333	0.030301171	318	67	102	208	203	361	327	190	190	167	174	178	336	222	sp	Q5RBH9	NRBP_PONAB	61.002	459	172	6	94	1455	60	516	0	551
g3940.t1	394.7514933	-5.962879998	1.042930827	-5.717426163	1.08E-08	2.31E-07	3	4	27	2	2294	1068	7	3	14	8	34	444	16	1279	sp	Q7T1R4	FOXA2_XENTR	85.484	124	18	0	403	774	132	255	2.59E-76	248
g3941.t1	20.82090262	-4.213216453	1.040688313	-4.048490214	5.15E-05	0.000393461	0	4	8	3	101	31	4	0	1	0	3	16	3	90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g3954.t1	97.24037037	-4.884007488	1.167666203	-4.182708617	2.88E-05	0.0002372	1	1	10	0	179	465	3	10	8	0	15	30	13	486	sp	P43699	NKX21_HUMAN	53.497	286	81	12	1	750	1	270	2.04E-69	225
g3967.t1	190.6450954	-1.157521156	0.303324962	-3.816109132	0.000135573	0.000893243	268	360	157	161	120	138	174	151	103	156	137	258	145	179	sp	Q58EM4	ARMT1_DANRE	47.717	438	217	6	34	1314	7	443	5.87E-137	403
g3968.t1	19.34468195	1.657325006	0.423602107	3.912456943	9.14E-05	0.000639189	16	4	25	21	11	4	4	33	23	25	56	13	85	5	sp	Q4KMJ1	CHAC2_DANRE	55.556	180	80	0	1	540	1	180	4.56E-74	224
g3970.t1	7.210158191	1.608260544	0.614078126	2.618983603	0.008819219	0.029138811	7	6	23	10	3	0	0	21	9	8	9	5	14	1	sp	Q9NWQ9	CN119_HUMAN	44.118	102	55	1	70	369	34	135	5.99E-24	92.8
g3971.t1	38.36835799	1.346488525	0.540962235	2.489061967	0.012808064	0.039180197	36	35	73	91	13	24	1	94	54	9	68	21	102	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g398.t1	338.8035632	-2.010138701	0.615472816	-3.266007287	0.001090754	0.005075463	324	31	140	63	125	381	399	49	244	240	137	838	293	977	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g3985.t3	224.7971263	0.901988251	0.29161625	3.093065804	0.001981002	0.008411183	252	127	254	368	119	184	40	306	301	425	437	91	444	138	sp	Q86X10	RLGPB_HUMAN	45.461	1322	650	24	1	3918	1	1267	0	1033
g3987.t1	25.69470606	2.719165567	0.583635725	4.659011519	3.18E-06	3.50E-05	12	7	146	41	4	5	3	14	28	29	52	9	64	1	sp	Q9P0Z9	SOX_HUMAN	40.576	382	215	8	7	1131	6	382	1.70E-83	263
g399.t1	112.5765553	0.663353594	0.210537279	3.150765493	0.001628432	0.007136722	115	74	120	190	64	74	35	166	144	145	143	80	331	79	sp	Q5SPP5	EFR3B_DANRE	46.975	843	412	13	1	2505	1	816	0	739
g3993.t1	522.3295777	-1.112793341	0.253303434	-4.39312379	1.12E-05	0.000103357	623	393	363	308	720	419	612	481	417	347	493	745	424	541	sp	A1A5F2	HTR5B_XENTR	57.039	2067	799	20	1	5982	1	2051	0	1961
g3994.t1	199.9327786	-0.726529873	0.231610126	-3.136865763	0.001707643	0.007424351	250	119	188	182	227	191	192	214	155	209	147	235	196	214	sp	Q0VFM0	ZFPL1_XENTR	48.287	321	164	2	1	960	1	320	2.63E-102	306
g4001.t1	200.98421	-3.129419415	1.02108927	-3.064785329	0.002178263	0.009098392	6	5	87	6	1135	461	6	4	25	64	134	218	8	548	sp	Q5I4F8	AQP8_NOTAL	30.502	259	161	5	22	786	18	261	5.81E-29	113
g4006.t1	1081.686693	2.340840469	0.279512533	8.374724539	5.54E-17	6.23E-15	584	359	1965	1917	325	271	147	3078	1511	2015	2324	355	3034	120	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4007.t1	168.6535779	2.773286455	0.418767326	6.622499617	3.53E-11	1.38E-09	26	50	367	230	34	45	42	341	174	739	331	30	279	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g401.t1	662.5005837	-1.852776124	0.498299636	-3.718196826	0.00020065	0.001239814	262	462	252	397	399	438	1618	518	393	245	374	1049	286	927	sp	Q0EEE2	PTHD3_MOUSE	35.376	865	516	17	13	2577	74	905	2.01E-150	469
g4011.t1	8.941726282	-3.03187939	0.782223248	-3.875977091	0.000106198	0.00072225	5	2	1	0	8	11	13	5	5	0	3	48	3	10	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4013.t1	16.58435826	-1.833449714	0.436794345	-4.197512475	2.70E-05	0.000223026	5	30	17	6	25	33	13	9	6	4	8	24	13	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g402.t2	6.636106183	-3.621333007	0.979497049	-3.69713519	0.000218046	0.00132688	1	1	1	0	8	42	1	1	0	2	2	7	3	19	sp	Q15398	DLGP5_HUMAN	37.19	242	127	6	1081	1740	428	666	2.19E-30	132
g4021.t1	155.6721054	-1.060403906	0.416900137	-2.543544156	0.010973419	0.034741239	78	183	103	142	105	114	298	155	100	75	140	196	170	106	sp	Q04865	TF65_XENLA	47.284	313	147	5	205	1131	16	314	7.88E-89	290
g4022.t1	1884.428177	1.086721725	0.342913479	3.169084304	0.0015292	0.006759719	1371	1058	3494	2663	451	646	1211	3051	2562	2572	2871	824	5390	909	sp	Q9VZI3	UN112_DROME	47.486	716	273	14	40	1917	5	707	0	621
g4026.t1	1404.873977	2.561088108	0.332681489	7.698318629	1.38E-14	1.05E-12	208	178	2175	2235	419	773	183	1913	2493	3862	3925	269	4214	436	sp	Q9VT65	CANB_DROME	46.132	698	342	12	22	2067	246	925	0	604
g4028.t1	400.3851613	2.228699837	0.320877229	6.945646615	3.77E-12	1.80E-10	307	103	757	876	94	125	53	849	657	879	768	100	901	65	sp	Q8SQC1	SCRB1_PIG	33.563	435	271	6	115	1389	30	456	2.00E-80	263
g4035.t1	194.8231163	-0.830631949	0.238555487	-3.481923462	0.000497826	0.002629934	279	163	145	169	207	234	180	264	180	88	153	200	232	174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4036.t1	115.9680215	0.693779979	0.175432824	3.954676008	7.66E-05	0.000554565	89	50	111	216	98	95	37	173	153	150	200	109	263	65	sp	Q5TYV4	SPE39_DANRE	35.499	431	255	8	355	1626	69	483	2.34E-78	257
g4038.t1	41.04352188	0.921896777	0.359495019	2.564421559	0.010334794	0.033118904	31	32	59	45	26	23	8	46	41	49	97	49	150	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4040.t1	47.01569946	0.856309425	0.326905807	2.619437787	0.008807484	0.029113192	42	45	60	108	40	20	7	71	77	89	44	34	72	18	sp	Q58D06	WDR74_BOVIN	52.116	378	161	5	1	1083	1	375	4.88E-140	406
g4041.t1	270.4282177	-0.895226939	0.201788747	-4.436456197	9.15E-06	8.71E-05	344	276	322	182	281	374	182	274	157	187	211	455	307	210	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4043.t1	69.10543853	1.226509875	0.357017393	3.43543452	0.000591604	0.003029999	49	49	67	160	47	52	7	70	73	181	142	29	147	24	sp	Q9JI19	FIBP_MOUSE	53.631	358	160	3	16	1089	5	356	4.76E-139	402
g4045.t1	198.755026	-1.520157922	0.294459445	-5.162537475	2.44E-07	3.66E-06	177	275	158	99	295	140	231	98	87	164	128	289	140	261	sp	A1A4N1	S29A3_BOVIN	31.011	445	280	7	268	1524	20	463	1.00E-52	189
g4055.t1	8.465826135	-4.147008784	0.945585358	-4.385652494	1.16E-05	0.000106658	17	0	1	4	13	11	22	0	0	0	1	8	2	12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4056.t1	16.90946111	-2.870124477	0.692679539	-4.143509828	3.42E-05	0.000275766	21	7	9	5	19	24	50	1	6	0	8	18	5	9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4058.t1	59.06318179	-3.157390413	1.206324365	-2.617364372	0.008861169	0.029247725	8	13	0	26	224	90	0	0	33	0	16	87	33	250	sp	B0DOB5	DAA1A_XENLA	57.73	511	191	7	61	1566	24	518	0	591
g4058.t1	59.06318179	-3.157390413	1.206324365	-2.617364372	0.008861169	0.029247725	8	13	0	26	224	90	0	0	33	0	16	87	33	250	sp	B0DOB5	DAA1A_XENLA	56.024	498	187	7	1795	3258	602	1077	3.01E-161	509
g4058.t2	123.7938436	-2.726501854	0.892944226	-3.05338427	0.00226276	0.009376712	9	0	33	7	905	193	52	58	53	21	35	235	86	65	sp	B0DOB5	DAA1A_XENLA	59.476	496	191	6	61	1521	24	518	0	601
g4058.t2	123.7938436	-2.726501854	0.892944226	-3.05338427	0.00226276	0.009376712	9	0	33	7	905	193	52	58	53	21	35	235	86	65	sp	B0DOB5	DAA1A_XENLA	56.024	498	187	7	1750	3213	602	1077	3.73E-161	508
g4059.t1	56.1327042	1.399968536	0.322281436	4.343931672	1.40E-05	0.000126324	22	12	84	150	25	26	36	115	78	78	88	24	109	25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4060.t1	421.1293094	-0.939114272	0.179805614	-5.222941871	1.76E-07	2.78E-06	393	393	282	383	500	414	377	397	343	388	285	612	418	521	sp	Q68EK7	RAB4B_DANRE	86.449	214	24	2	1	630	1	213	9.43E-137	384
g4061.t1	167.5213184	-6.424655595	0.899448491	-7.14288329	9.14E-13	4.87E-11	21	42	1	0	33	265	323	4	1	1	10	569	21	569	sp	P51821	ARF1_CHLRE	57.558	172	69	3	25	540	6	173	6.33E-66	203
g4062.t1	6.092829602	-5.493372843	1.097375284	-5.005919965	5.56E-07	7.53E-06	4	2	0	0	3	29	12	0	0	0	1	17	1	3	sp	P91924	ARF_DUGJA	58.382	173	69	3	52	570	14	183	1.69E-66	204
g4064.t1	974.0133046	-0.894970847	0.362669493	-2.467731266	0.013597236	0.041163711	830	554	705	902	869	667	1611	981	665	781	854	1686	1040	603	sp	P22274	ARF_CANAL	54.706	170	74	3	76	585	11	177	4.68E-53	171
g4065.t1	151.1917056	-0.943930474	0.237713407	-3.970876049	7.16E-05	0.000523724	196	180	115	107	190	134	117	100	84	198	124	170	161	171	sp	P52162	MAX_CHICK	72.566	113	27	1	40	366	22	134	6.41E-53	169
g4070.t1	45.37003303	0.854714371	0.305110996	2.801322736	0.005089359	0.018390869	37	19	76	50	39	46	6	99	64	39	68	24	126	30	sp	Q497V6	BAHD1_MOUSE	47.668	193	96	3	2020	2586	580	771	3.31E-45	178
g4071.t1	64.56932212	0.728198734	0.298926958	2.436042367	0.014848945	0.044130772	57	51	95	111	59	40	18	141	103	30	81	41	155	29	sp	Q5ZJQ3	LIN52_CHICK	69.369	111	29	2	1	330	1	107	7.84E-47	149
g4072.t2	240.8702307	-0.73324434	0.267117065	-2.745029935	0.006050538	0.021311177	200	349	189	276	164	273	143	193	139	325	178	333	261	309	sp	A1A4N1	S29A3_BOVIN	33.839	461	290	6	49	1395	6	463	7.08E-76	248
g4074.t1	3.796964063	-4.033685719	1.346746572	-2.995133458	0.002743248	0.011017663	3	0	0	1	6	25	0	1	0	0	1	17	1	0	sp	B7FF09	WDY_DROWI	27.907	774	444	15	562	2748	227	931	2.76E-69	253
g4077.t1	466.2744987	-1.134960719	0.37663697	-3.013407627	0.002583317	0.010490592	237	609	189	449	428	340	736	357	516	277	298	684	452	407	sp	Q9UKY4	POMT2_HUMAN	48.857	350	163	4	85	1125	414	750	5.42E-101	318
g4081.t1	281.7042266	-0.737088505	0.30678145	-2.402650179	0.01627675	0.047557129	123	378	169	379	491	312	193	375	260	210	123	302	349	290	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4083.t3	95.8894337	-1.258746664	0.368465933	-3.416181932	0.000635058	0.003215502	77	75	90	92	140	177	88	61	83	12	53	109	104	127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4084.t1	183.0341891	-1.31958428	0.2698135	-4.890727417	1.00E-06	1.28E-05	118	145	161	123	319	305	177	161	135	94	78	236	151	235	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4085.t1	256.1069225	-0.751884034	0.293599906	-2.560913739	0.010439727	0.033368452	119	181	144	277	558	296	172	272	176	289	154	360	381	269	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4086.t1	159.3028446	-0.828281691	0.340140977	-2.435112929	0.014887143	0.044225032	74	118	206	130	250	147	127	188	66	86	101	240	241	242	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g409.t1	27.61915215	-3.960050148	1.158427864	-3.418469349	0.000629744	0.003192544	0	3	0	1	50	53	55	4	0	0	20	25	4	91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g409.t2	66.47893557	-3.056136591	1.011509058	-3.021363544	0.00251639	0.010261559	14	6	28	3	251	151	0	10	30	33	0	75	12	259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4093.t1	16.05394013	-1.690471028	0.690234229	-2.449126625	0.014320309	0.042877147	6	0	4	7	21	25	5	5	12	11	16	45	10	51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4095.t1	21.42827148	1.565581821	0.405487364	3.860987936	0.000112929	0.000761958	21	11	45	41	5	16	3	45	41	28	37	8	38	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4096.t1	56.0066843	1.66857804	0.375462698	4.444058092	8.83E-06	8.47E-05	52	33	96	90	20	20	9	151	71	122	100	22	104	6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4098.t1	1898.130151	-3.11774951	0.889828789	-3.503763362	0.000458733	0.002453166	57	63	750	90	4795	5834	133	296	908	271	279	1115	762	9006	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4102.t1	51.12290817	2.478210504	0.47647354	5.201150319	1.98E-07	3.06E-06	10	0	127	86	8	16	16	144	59	125	79	16	127	21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4103.t2	2442.896692	-1.617338382	0.332328646	-4.86668363	1.13E-06	1.41E-05	7764	2694	1439	1242	1913	2746	1657	1544	1341	1639	1214	3944	2005	1402	sp	Q64319	SLC31_RAT	31.49	651	375	16	103	2037	62	647	1.81E-102	330
g4105.t1	36.61725522	1.1658854	0.34413335	3.387888443	0.000704329	0.003512178	11	35	44	71	30	20	13	71	71	27	68	13	95	11	sp	Q5VWZ2	LYPL1_HUMAN	53.879	232	104	2	1	693	1	230	2.08E-86	259
g4112.t1	22.04243539	1.04509432	0.304211044	3.435425316	0.000591625	0.003029999	12	14	31	47	11	19	5	40	40	17	35	22	53	6	sp	Q5F4A1	G2E3_CHICK	43.871	310	169	3	31	957	6	311	2.39E-77	276
g4113.t1	194.0427725	-1.538090032	0.293703675	-5.23687704	1.63E-07	2.59E-06	212	164	115	107	230	189	271	194	97	62	117	282	188	256	sp	Q08DB5	STX5_BOVIN	65.862	290	91	6	136	999	55	338	3.10E-127	372
g4114.t1	3.97141238	-3.900519142	1.576454011	-2.474235921	0.013352149	0.040565724	0	1	1	0	25	1	1	0	3	0	0	25	0	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4115.t1	73.23368286	-3.112869409	1.000245464	-3.1121055	0.001857581	0.007960339	5	13	15	15	549	77	0	10	22	0	36	211	38	65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4115.t2	39.56779251	-4.260041234	1.072479102	-3.972143817	7.12E-05	0.00052169	2	3	0	5	323	74	6	9	0	0	9	93	15	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4116.t1	3.678806502	-2.55855514	0.969637361	-2.638672192	0.008323142	0.027832321	4	1	2	0	27	4	0	2	1	0	1	4	4	3	sp	O73755	GREM1_CHICK	44.755	143	74	3	187	603	42	183	4.02E-37	130
g4118.t1	20.71459929	2.211330476	0.445336135	4.965531208	6.85E-07	9.07E-06	3	6	12	37	8	14	6	45	37	52	44	6	77	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4119.t1	57.46408064	2.626838582	0.451095566	5.823241858	5.77E-09	1.31E-07	14	8	43	123	18	30	9	125	87	55	172	18	317	2	sp	Q9JL04	FMN2_MOUSE	51.574	413	187	4	3994	5214	1140	1545	6.58E-121	422
g4123.t1	4252.910758	-1.041371138	0.221937256	-4.692187136	2.70E-06	3.06E-05	4462	4837	3275	3341	5150	3334	4543	3891	3893	2503	2991	5034	4200	4920	sp	P79781	RS27A_CHICK	96.032	126	5	0	1	378	1	126	5.71E-58	179
g4132.t1	6800.352276	-1.255008015	0.353701449	-3.548212821	0.000387855	0.002141833	9656	11877	3088	4509	4477	5220	6593	7701	7077	1980	5458	8462	4978	7754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4135.t1	72.469709	-1.136386915	0.346156186	-3.282873347	0.001027548	0.004828958	88	36	41	44	77	94	102	41	64	44	43	76	131	77	sp	Q61079	SIM2_MOUSE	35.279	394	203	7	82	1239	3	352	7.26E-58	216
g4136.t1	134.5749853	-0.849729692	0.250682818	-3.389660686	0.000699792	0.003493157	169	217	105	114	92	139	109	131	74	112	108	180	209	98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4138.t1	74.08560969	0.818239239	0.316633672	2.584182647	0.009761009	0.031573659	73	46	81	92	39	60	15	112	71	222	85	57	157	39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4139.t1	126.8734935	0.75928977	0.239586266	3.169170686	0.001528746	0.00675917	83	43	120	209	155	100	49	218	196	222	148	92	289	54	sp	Q5R7H0	DHTK1_PONAB	52.386	901	420	5	76	2769	24	918	0	1006
g4141.t1	42.83758626	0.921405537	0.293884416	3.13526505	0.001716989	0.007456191	27	30	69	85	35	36	7	94	45	31	64	38	116	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
g4145.t1	733.5251652	1.277517282	0.199987826	6.387975231	1.68E-10	5.62E-09	528	454	1086	1135	401	443	132	1493	1414	1075	1329	354	1426	297	sp	Q9XTL9	PYG_DROME	67.696	842	222	3	7	2382	2	843	0	1157
g4146.t1	91.92366313	0.620495688	0.200555729	3.093881642	0.001975563	0.008392145	94	67	127	139	49	57	35	113	107	125	152	73	213	55	sp	Q9P203	BTBD7_HUMAN	48.686	647	319	5	304	2232	69	706	0	610
